,Active Status,Customer,Balance,Balance Total,Company,Mr./Ms./...,First Name,M.I.,Last Name,Primary Contact,Main Phone,Fax,Alt. Phone,Secondary Contact,Job Title,Main Email,Bill to 1,Bill to 2,Bill to 3,Bill to 4,Bill to 5,Ship to 1,Ship to 2,Ship to 3,Ship to 4,Ship to 5,Customer Type,Terms,Rep,Sales Tax Code,Tax item,Resale Num,Account No.,Credit Limit,Job Status,Job Type,Job Description,Start Date,Projected End,End Date
,Active,Bear Stearns,0,0,Bear Stearns Commercial Mortgage Inc.,Mr.,David,,Spies,David Spies,212-272-2000,,,,,,Mr. David Spies,Bear Stearns Commercial Mortgage Inc.,383 Madison Avenue,"New York, NY  10179",,,,,,,,,,Non,,,,,,,,,,
,Active,Beermann Swerdlove LLP,0,0,,,,,,,,,,,,,Mr. Howard C. Emmerman,Beermann Swerdlove LLP,161 N. Clark Street,Suite 2600,"Chicago, IL 60601",,,,,,,,,,,,,,,,,,,
,Active,Bentall Kennedy,0,0,,,,,,,,,,,,,"Mr. Bruce Tuesley, CCIM","Vice President, Asset Management",Bentall Kennedy,"1215 4th Avenue, Suite 2400","Seattle, WA 98161",,,,,,,,,,,,,,,,,,,
,Active,Berkadia Commercial Mortgage LLC,0,0,,,,,,,,,,,,,Ms. Kim Betzing,Assistant Vice President,Berkadia Commercial Mortgage LLC,101 SW Main Street - Suite 1600,"Portland, OR 97204",,,,,,,,,,,,,,,,,,,
,Active,"Berkadia Commercial Mortgage LLC:11-3752 The Village at Bella Terra, CA",0,0,,,,,,,,,,,,,RECAP/Holland Bella Terra Investors,1111 Main St #500,"Vancouver, WA 98660",,,,,,,,,,,,,,,,,,,,,
,Active,"Berntsein,Fox,Whitman,Goldman & Sloan LLP",0,0,"Berntsein,Fox,Whitman,Goldman & Sloan LLP",Mr.,Kenneth,L.,Goldman,Kenneth L. Goldman,,,,,,,"Mr. Kenneth L. Goldman, C.P.A.","Berntsein,Fox,Whitman,Goldman&Sloan LLP",2029 Century Park East,Suite 500,"Los Angeles, CA  90067",,,,,,,,,,,,,,,,,,,
,Active,Bershire Capital Financial,0,0,,,,,,,,,,,,,Mr. James M. McCarthy,Berkshire Capital Financial,369 Lexington Avenue,6th Floor,"New York, NY  10017",,,,,,,,,,,,,,,,,,,
,Active,"BJB Partners, LLC",0,0,"BJB Partners, LLC",Mr.,Kerby,,Kaiser,Kerby Kaiser,,,,,,Kerby.Kaiser@BJBPartners.com,Kerby Kaiser,"BJB Partners, LLC",324 West Touhy Avenue,"Chicago, IL  60614",,,,,,,,,,,,,,,,,,,,
,Active,Blackburne & Brown,0,0,c/o American Appraisal Associates,Mr.,Doug,,Needham,Doug Needham,949-756-5030,949-223-0696,,,,,c/o American Appraisal Associates,Doug Needham,"18881 Von Karman, Suite 700","Irvine, California 92612",,,,,,,,,,Non,,,,,,,,,,
,Active,"Blackburne & Brown:09-1989 Woodlane Timberlane/Stonebridge,",0,0,c/o American Appraisal Associates,Mr.,Doug,,Needham,Doug Needham,949-756-5030,949-223-0696,,,,,c/o American Appraisal Associates,Doug Needham,"18881 Von Karman, Suite 700","Irvine, California 92612",,,,,,,,,,Non,,,,,,,,,,
,Active,BlackRock,0,0,,,,,,,,,,,,,Mr. Roger Flather - Director,BlackRock Realty,40 East 52nd Street,"New York, NY 10022",,,,,,,,,,,,,,,,,,,,
,Active,Brian F. Aronson,0,0,Aronson & Associates,,,,,,312-475-0155,312-475-0177,,,,aronassc@aol.com,Brian F. Aronson,Aronson & Associates,311 West Superior Street,Suite 208,"Chicago, IL  60610",,,,,,,,,Non,,,,,,,,,,
,Active,"Bridgeport Properties, LP",0,0,,,,,,,,,,,,,Mr. David Gough,"Bridgeport Properties, LP",3691 E. 69th Avenue,"Merriville, IN 46410",,,,,,,,,,,,,,,,,,,,
,Active,Bridgeview Bank Group,0,0,,,,,,,,,,,,,Jeanne McNeill,Sr. Construction Loan Specialist,Bridgeview Bank Group,4753 North Broadway,"Chicago, IL 60640",,,,,,,,,,,,,,,,,,,
,Active,"Bristol Group, Inc.",0,0,,,,,,,,,,,,,"Northern Wood Hill, LLC","c/o Bristol Group, Inc.","400 Montgomery Street, 4th Floor","San Francisco, CA 94104",Attention: David R. Williams,,,,,,,,,,,,,,,,,,,
,Active,Bryan Cave LLP,0,0,,,,,,,,,,,,,Bryan Cave LLP,ATTN: Jennifer Devine Odom,One Atlantic Center - 14th FL,"1201 Peachtree St., NW","Atlanta, GA 30309",,,,,,,,,,,,,,,,,,,
,Active,"Burnham USA Equities, Inc.",0,0,,,,,,,,,,,,,Ms. Therese Hotvedt - President,"Burnham USA Equities, Inc.",1100 Newport Center Drive,Suite 150,"Newport Beach, CA 92660",,,,,,,,,,,,,,,,,,,
,Active,"Business Loan Center, LLC",0,0,"Business Loan Center, LLC",Ms.,Tiffany,E.,Wilkins,Tiffani Wilkins,804-344-8160,804-344-8301,,,,,Ms. Tiffany Wilkins,"Business Loan Center, LLC",3 South 12th Street,"Richmond, Virginia  23219",,,,,,,,,,Non,,,,,,,,,,
,Active,C-III Asset Management,0,0,,,,,,,,,,,,,Susan Smith,C-III Asset Management,5221 N. O'Connor Boulevard,Suite 600,"Irving, TX 75039",,,,,,,,,,,,,,,,,,,
,Active,CalPERS,0,187000,,,,,,,,,,,,,Richard Kalvoda,Altus Group,1920 Main Street,Suite #970,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,
,Active,CalPERS:13-6502 Canyon Capital Napa Industrial,4500,4500,,,,,,,,,,,,,Richard Kalvoda,Altus Group,1920 Main Street,Suite #970,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,
,Active,CalPERS:13-6601 Stockbridge - The Uptown Oakland,5500,5500,,,,,,,,,,,,,Richard Kalvoda,Altus Group,1920 Main Street,Suite #970,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,
,Active,CalPERS:13-6602 Avant - 1880 Mission CA,5500,5500,,,,,,,,,,,,,Richard Kalvoda,Altus Group,1920 Main Street,Suite #970,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,
,Active,CalPERS:13-6603 Central Station & South Bernadino,8500,8500,,,,,,,,,,,,,Richard Kalvoda,Altus Group,1920 Main Street,Suite #970,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,
,Active,CalPERS:13-6606 Klein,32000,32000,,,,,,,,,,,,,Richard Kalvoda,Altus Group,1920 Main Street,Suite #970,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,
,Active,CalPERS:13-6612 Miller Capital West,131000,131000,,,,,,,,,,,,,Richard Kalvoda,Altus Group,1920 Main Street,Suite #970,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,
,Active,CalSTRS,0,42704,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5165M2 DJ Ortho Vista CA,3375,3375,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5214M2 Plaza Fiesta San Francisco CA,4750,4750,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5215M2 Abbott-Beltmann Libertyville IL,2806,2806,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5217M2 7420 S Howell (Oak Creek),1871,1871,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5219M2 1500 Chase Avenue(1490) IL,1871,1871,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5220M2 7950 W 185th Street Tinley Pk,2432,2432,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5221M2 First Park Joliet (87024) IL,2806,2806,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5222M2 7979 W. 183rd Street IL,2432,2432,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,"CalSTRS:13-5223M2 Harlem I-80, 92.8 Acres IL",2058,2058,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5224M2 1500 Chase Avenue Bldg B(88148),1871,1871,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-5225M2 2000 Arthur Avenue (88162),2432,2432,CalSTRS,,,,,,,,,,,,CalSTRS,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,,
,Active,CalSTRS:13-6513M1 The Collection at River Park CA,14000,14000,CalSTRS,,,,,,,,,,,,California State Teachers,Retirement System,c/o RERC,"6600 Westown Parkway, Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,,,,,,
,Active,Capital Guidance Corporation,0,0,Capital Guidance Corporation,Mr.,William,D.,Anthony,William D. Anthony,,,,,,,Mr. William D. Anthony,Capital Guidance Corporation,"2001 Pennsylvania Avenue, NW",Suite 950,"Washington, D.C. 20006",,,,,,,,,Non,,,,,,,,,,
,Active,Capital Markets Regency Centers,0,0,,,,,,,,,,,,,Patrick M. Johnson,Capital Markets,Regency Centers,"One Independent Drive, Suite 114","Jacksonville, FL  32202",,,,,,,,,,,,,,,,,,,
,Active,Capmark Finance Inc.,0,0,,,,,,,,,,,,,Capmark Finance Inc.,Mr. Barbara E. Grant,199 S. Los Robles Avenue,Suite 711,"Pasadena, CA 91101",,,,,,,,,,,,,,,,,,,
,Active,"Capmark Finance, Inc.",0,0,"Capmark Finance, Inc.",,Gagan,,Suri,Gagan Suri,212-214-0139,21-859-7439,,,,,Ms. Kim Betzing,Assistant Vice President,Berkadia Commercial Mortgage LLC,101 SW Main Street - Suite 1600,"Portland, OR 97204",,,,,,,,,,,,,,,,,,,
,Active,"Capmark Finance, Inc.:06-3926B Huron Plaza, CO",0,0,"Capmark Finance, Inc.",,Gagan,,Suri,Gagan Suri,212-214-0139,21-859-7439,,,,,Gagan Suri,"Capmark Finance, Inc.",48 Wall Street - 16th Floor,"New York, NY  10005",,,,,,,,,,,,,,,,,,,,
,Active,Capmark Financial Group,0,0,,,,,,,,,,,,,Capmark Financial Group,Ms. Kim Betzing - Assistant VP,     Sr. Loan Processor,"101 SW Main Street, Suite 1600","Portland, OR 97204",,,,,,,,,,,,,,,,,,,
,Active,Carlsmith Ball LLP,0,0,Carlsmith Ball LLP,Mr.,Eric,A.,James,Eric A. James,808-523-2500,808-523-0842,,,,WWW.CARLSMITH.COM,Carlsmith Ball LLP,"Eric A. James, Esq.","ASB Tower, Suite 2200",1001 Bishop Street,"Honolulu, Hawaii  96813",,,,,,,,,Non,,,,,,,,,,
,Active,"CB Richard Ellis Investors, LLC",0,0,"CB Richard Ellis Investors, LLC",Ms.,Mary,L.,Beall,Mary L. Beall,,,,,,,Mr. Paul Chapman,Managing Director,CB Richard Ellis Investors,601 108th Avenue NE - 19th Floor,"Bellevue, WA 98004",,,,,,,,,,,,,,,,,,,
,Active,"CBIZ Valuation Group, Inc.",0,0,"CBIC Valuation Group, Inc.",Mr.,Todd,G.,Poling,Todd G. Poling,,,,,,,Mr. Todd G. Poling,"CBIZ Valuation Group, Inc.",Managing Director - Western Region,"11601 Wilshire Blvd., 23rd Floor","Los Angeles, CA  90025",,,,,,,,,Non,,,,,,,,,,
,Active,CBRE Capital Markets,0,0,,,,,,,,,,,,,Ms. Kim Betzing,CBRE Capital Markets,"1300 SW 5th, Suite 3000","Portland, OR 97217",,,,,,,,,,,,,,,,,,,,
,Active,CBRE Global Investors,0,0,,,,,,,,,,,,,Ms. Kimberly Hourihan,CBRE Global Investors,200 Park Avenue,Mezzanine Level,"New York, NY 10166",,,,,,,,,,,,,,,,,,,
,Active,CDC Mortgage Capital,0,0,CDC Mortgage Capital,Mr.,Nimeet,,Dodhia,Nimeet Dodhia,,,,,,,Mr. Nimeet Dodhia,CDC M ortgage Capital,"9 West 57th Street, 36th Floor","New York, NY",,,,,,,,,,Non,,,,,,,,,,
,Active,Centier Bank,0,0,Centier Bank,Mr.,Jack,,Esala,Jack Esala,219-662-3333 ext 305,219-662-3313,,,,,Centier Bank,c/o Mr. Jack Esala,117 East Joliet Street,"Crown Point, IN  46307",,,,,,,,,,,,,,,,,,,,
,Active,Chapman and Cutler LLP,0,0,,,,,,,,,,,,,Chapman and Cutler LLP,Attn: James R. Theiss,111 W. Monroe Street,"Chicago, IL 60603",,,,,,,,,,,,,,,,,,,,
,Active,"Charles Leib, Esq.",0,0,,,,,,,,,,,,,Mr. Charles Leib,"Charles Leib, Esq.",6621 Vista Del Mar,"Playa Del Rey, CA 90293",,,,,,,,,,,,,,,,,,,,
,Active,Chase Bank,0,67650,Chase Bank,Ms.,Joanne,,Douvas,Ms. Shinbi Morimoto,201 - 689 - 3106,201 - 652 - 9045,,,,,Chase Bank,Appraisal Services Group (ASG),"10 South Dearborn, Floor: 19 / IL1-0635","Chicago, IL 60603",,,,,,,,,,Non,,,,,,,,,,
,Active,Chase Bank:13-7000 Iosco & Ogemaw County Land MI,19500,19500,Chase Bank,Ms.,Joanne,,Douvas,,201 - 689 - 3106,201 - 652 - 9045,,,,,Chase Bank,Appraisal Services Group (ASG),"10 South Dearborn, Floor: 19 / IL1-0635","Chicago, IL 60603",,,,,,,,,,Non,,,,,,,,,,
,Active,Chase Bank:13-7154 JSJ Corporation - 13 Properties,41250,41250,Chase Bank,Ms.,Joanne,,Douvas,,201 - 689 - 3106,201 - 652 - 9045,,,,,Chase Bank,Appraisal Services Group (ASG),"10 South Dearborn, Floor: 19 / IL1-0635","Chicago, IL 60603",,,,,,,,,,Non,,,,,,,,,,
,Active,Chase Bank:13-7173 6080 N Lindbergh Blvd Hazelwood,6900,6900,Chase Bank,Ms.,Joanne,,Douvas,,201 - 689 - 3106,201 - 652 - 9045,,,,,Chase Bank,Appraisal Services Group (ASG),"10 South Dearborn, Floor: 19 / IL1-0635","Chicago, IL 60603",,,,,,,,,,Non,,,,,,,,,,
,Active,Christopher K Robinson PC,0,0,,,,,,,,,,,,,Christopher K Robinson PC,1 Mount Jefferson Terrace,Suite 101,"Lake Oswego, OR 97035",,,,,,,,,,,,,,,,,,,,
,Active,CIBC World Markets Corp.,0,0,CIBC World Markets Corp.,Mr.,Arthur,D.,Wellington,Arthur D. Wellington,312-855-3248,312-855-3235,,,,,Mr. Arthur D. Wellington,CIBC World Markets Corp.,as Agent for CIBC Inc.,"200 W. Madison St., Suite 2610","Chicago, IL  60606",,,,,,,,,,,,,,,,,,,
,Active,Citibank,0,0,Citigroup,Ms.,Beth,E.,Osiason,Beth E. Osiason,,,,,,,"Ms. Beth E. Osiason, MAI",Citibank Community Development,"3800 Citibank Center, Bldg A-1","Tampa, FL  33610",,,,,,,,,,,,,,,,,,,,
,Active,"Citibank, N.A.",0,3700,,,,,,,,,,,,,Diane Davisson,"Citibank, N.A.","787 West Fifth Street, 29th Floor","Los Angeles, CA 90071",,,,,,,,,,,,,,,,,,,,
,Active,"Citibank, N.A.:13-7041 350 S Waukegan Rd Deerfield IL",3700,3700,,,,,,,,,,,,,Diane Davisson,"Citibank, N.A.","787 West Fifth Street, 29th Floor","Los Angeles, CA 90071",,,,,,,,,,,,,,,,,,,,
,Active,City Bank & Trust,0,0,City Bank & Trust,Mr.,Mike,,Ulrich,Mike Ulrich,,,,,,,City Bank & Trust,Mr. Mike Ulrich,2929 Pine Lake Road,"Lincoln, NE 68516",,,,,,,,,,Non,,,,,,,,,,
,Active,"City of Detroit, Planning & Development",0,0,"City of Detriot, Planning & Development",Mr.,Douglass,J.,Diggs,Douglass J. Diggs,,,,,,,Mr. Douglass J. Diggs,"City of Detriot, Planning & Development","65 Cadillac Square, Suite 2300","Detroit, MI  48226",,,,,,,,,,,,,,,,,,,,
,Active,City of Novi,0,0,City of Novi,Mr.,D. Glenn,,Lemmon,D. Glenn Lemmon,,,,,,,Mr. D. Glenn Lemmon,City of Novi,c/o Ms. Stephanie Simon Morita,30903 Northwestern Highway,"Farmington Hills, MI 48333",,,,,,,,,,,,,,,,,,,
,Active,Clarion Partners,0,0,,,,,,,,,,,,,Clarion Partners,Mr. John Killian - Director,2650 Cedar Springs Road,Suite 850,"Dallas, TX 75201",,,,,,,,,,,,,,,,,,,
,Active,Clear Creek Tahoe,0,0,,,,,,,,,,,,,Mr. James Taylor,Clear Creek Tahoe,990 Ironwood Drive,"Minden, NV 89423",,,,,,,,,,,,,,,,,,,,
,Active,Clifton Gunderson LLP,0,0,Clifton Gunderson LLP,Mr.,Randie,,Dial,Randie Dial,,,,,,,Mr. Randie Dial,Clifton Gunderson LLP,9339 Priority Way West Drive,Suite 200,"Indianapolis, IN  46240",,,,,,,,,,,,,,,,,,,
,Active,Clyde Brannan Estate,0,0,,,,,,,,,,,,,Ms. Teryn Clarke,Clyde Brannan Estate,1309 Manners Drive,"Newport Beach, CA 92660",,,,,,,,,,,,,,,,,,,,
,Active,Cohen Financial,0,0,Cohen Financial,Mr.,Robert,,Kincheloe,Robert Kincheloe,,,,,,,Mr. Robert Kincheloe,Cohen Financial,"111 Sutter St., Suite 950","San Francisco, CA 94104",,,,,,,,,,Non,,,,,,,,,,
,Active,Cole Taylor Bank,0,5750,Cole Taylor Bank,Mr.,David,J.,Eaddy,David J. Eaddy,,,,,,,Mr. David J. Eaddy,Cole Taylor Bank,111 West Washington Street,Suite 400,"Chicago, IL  60602",,,,,,,,,,,,,,,,,,,
,Active,"Cole Taylor Bank:13-6966 24 South Morgan Chicago, IL",5750,5750,Cole Taylor Bank,Mr.,David,J.,Eaddy,,,,,,,,Mr. David J. Eaddy,Cole Taylor Bank,111 West Washington Street,Suite 400,"Chicago, IL  60602",,,,,,,,,,,,,,,,,,,
,Active,"Commerce West Bank, N.A.",0,0,"Commerce West Bank, N.A.",Ms.,Carol,L.,Loy,Carol L. Loy,,,,,,,Ms. Carol L. Loy,"Commerce West Bank, N.A.",Corporate Headquarters,2111 Business Center Drive,"Irvine, CA  92612",,,,,,,,,,,,,,,,,,,
,Active,"Connaught Real Estate Finance, LLC",0,0,"Cannaught Real Estate Finance, LLC",Ms.,Carolyn,,Gerits,Ms. Carolyn Gerits,,,,,,,"Connaught Real Estate Finance, LLC",Ms. Carolyn Gerits,Executive Vice President,"222 North LaSalle Street, Suite 210","Chicago, IL  606001",,,,,,,,,,,,,,,,,,,
,Active,"Cornerstone Real Estate Advisers, Inc.",0,4000,"Cornerstone Real Estate Advisers, Inc.",Mr.,Tyler,R.,Brown,,,,,,,,"Mr. Tyler R. Brown, MAI","Vice President, Valuation",Cornerstone Real Estate Advisers LLC,"One Financial Plaza, Suite 1700","Hartford, CT  06103-2604",,,,,,,,,Non,,,,,,,,,,
,Active,"Cornerstone Real Estate Advisers, Inc.:13-5378M2 Legacy at Pratt Park Seattle WA",4000,4000,"Cornerstone Real Estate Advisers, Inc.",Mr.,Tyler,R.,Brown,,,,,,,,"Mr. Tyler R. Brown, MAI","Vice President, Valuation",Cornerstone Real Estate Advisers LLC,"One Financial Plaza, Suite 1700","Hartford, CT  06103-2604",,,,,,,,,Non,,,,,,,,,,
,Active,Corporate Realty Advisors,0,0,,,,,,,,,,,,,Corporate Realty Advisors,Attn: Brent Palmer,"Seattle, WA",,,,,,,,,,,,,,,,,,,,,
,Active,Corus Bank,0,0,Corus Bank,Ms.,Lori,,Neiman,Lori Neiman,,,,,,,Ms. Lori Neiman,Corus Bank,3959 N. Lincoln Avenue,"Chicago, IL 60613",,,,,,,,,,,,,,,,,,,,
,Active,"Cousins Properties, Inc.",0,0,,,,,,,,,,,,,Cousins Properties,Attn: Client Services AP/Concourse Assoc.,5080 Spectrum Drive,Suite 123W,"Addison, TX 75001",,,,,,,,,,,,,,,,,,,
,Active,Craig Realty Group,0,0,,,,,,,,,,,,,Mr. Dwayne Nagel,Director of Finance,Craig Realty Group,"1500 Quail Street, Suite 100","Newport Beach, CA 92660",,,,,,,,,,,,,,,,,,,
,Active,Credit Suisse - First Boston,0,0,Credit Suisse - First Boston,Mr.,Daniel,,Lockwood,Daniel Lockwood,,,,,,,Mr. Daniel Lockwood,Credit Suisse - First Boston,RE Finance & Securitization,11 Madison Avenue -9th Floor,"New York, NY  10010",,,,,,,,,,,,,,,,,,,
,Active,"Crosson Dannis, Inc.",0,0,"Crosson Dannis, Inc.",,Denice,,Buchanan,Denice Buchanan,,,,,,,"Crosson Dannis, Inc.",Attn: Denice Buchanan,"8150 N. Central Expressway, Suite 950","Dallas, TX 75206",,,,,,,,,,,,,,,,,,,,
,Active,"Crowley & Lamb, P.C.",0,0,,,,,,,,,,,,,James M. Crowley,"Crowley & Lamb, P.C.","350 N. LaSalle Street, Suite 900","Chicago, IL 60654",,,,,,,,,,,,,,,,,,,,
,Active,Crystal Lake Bank,0,0,Crystal Lake Bank,Mr.,David,Van,Singel,David Van Singel,,,,,,,"Mr. David Van Singel, VP",Crystal Lake Bank,70 N. Williams Street,"Crystal Lake, IL  60014",,,,,,,,,,,,,,,,,,,,
,Active,CSA Fraternal Life,0,0,CSA Fraternal Life,Mr.,Daniel,J.,"Wenzler, Sr.","Daniel J. Wenzler, Sr.",630-472-0500,630-472-1100,,,,dwenzler@casfraternallife.org,CSA Fraternal Life,"Daniel J. Wenzler, Sr.",122 W. 22nd Street,"Oak Brook, Illinois 60523-1557",,,,,,,,,,Non,,,,,,,,,,
,Active,Cushman & Wakefield,0,0,"Cushman & Wakefield, Inc.",Mr.,Clarke,,Lewis,Clarke Lewis,,,,,,,Mr. Clarke Lewis,Cushman & Wakefield Inc.,51 West 52nd Street,9th Floor,"New York, NY 10019-5178",,,,,,,,,,,,,,,,,,,
,Active,CW Capital,0,0,CW Capital,Mr.,Brian,,Kerr,Brian Kerr,,770-668-1299,,,,,Mr. Brian Kerr,CW Capital,400 Perimeter Center Terrace NE,Suite 160,"Atlanta, GA 30346",,,,,,,,,Non,,,,,,,,,,
,Active,CWCapital Asset Management LLC,0,0,,,,,,,,,,,,,Mr. James Ellis,Associate Asset Manager,CWCapital Asset Management LLC,"11200 Rockville Pike, Suite 302","Rockville, MD 20852",,,,,,,,,,,,,,,,,,,
,Active,D. R. Horton,0,0,D. R. Horton,Ms.,Stacey,B.,Noonan,Stacey B. Noonan,,,,,,,Ms. Stacey B. Noonan,Land Acquisition Coordinator,D. R. Horton,"16755 Von Karman Ave., Suite 200","Irvine, CA  92606",,,,,,,,,,,,,,,,,,,
,Active,Darwin Realty & Development Corporation,0,0,Darwin Realty & Development Corporation,Mr.,Daniel,,Crowe,Daniel Crowe,,,,,,,Darwin Realty & Development Corporation,Daniel Crowe,970 North Oaklawn Avenue,Suite 100,"Elmhurst, IL 60126",,,,,,,,,Non,,,,,,,,,,
,Active,"David L. Babson & Co., Inc.",0,0,"David L. Babson & Co., Inc.",Mr.,Charles,A.,Hagedorn,Charles A. Hagedorn,,,,,,Chagedorn@dlbabson.com,"Mr. Charles A. Hagedorn, MAI","David L. Babson & Co., Inc.","1500 Main Street, Suite 2100","Sprigfield, MA  01115",,,,,,,,,,Non,,,,,,,,,,
,Active,"David L. Beier, Esq.",0,0,,,,,,,,,,,,,"David L. Beier, Esq.",54-11 Queens Boulevard,"Woodside, NY 11377",,,,,,,,,,,,,,,,,,,,,
,Active,Davis Graham & Stubbs LLP,0,0,,,,,,,,,,,,,Andrew M. Low,Davis Graham & Stubbs LLP,1550 17th Street,Suite 500,"Denver, CO 80202",,,,,,,,,,,,,,,,,,,
,Active,Day Pitney LLP,0,0,Day Pitney LLP,Mr.,Richard,M.,Meth,Richard M. Meth,,,,,,,Mr. Richard M. Mith,Day Pitney LLP,P. O. Box 1945,"Morristown, NJ  07932-1965",,,,,,,,,,,,,,,,,,,,
,Active,"Debb, Larry",0,0,Larry Debb,,,,,,,,,,,,Larry Debb,GVA Williams,1011 East Touhy Avenue,Suite 290,"Des Plaines, IL 60018",,,,,,,,,Non,,,,,,,,,,
,Active,Decker Companies,0,0,"Decker Truck Line, Inc.",Mr.,Donald,,Decker,Donald Decker,515 - 576 - 4141,515 - 955 - 6328,,,,,Mr. Donald Decker,"Decker Truck Line, Inc.",3584  5th Aveue South,"Fort Dodge, IA  50501",,,,,,,,,,Non,,,,,,,,,,
,Active,Deloitte Financial Advisory Services LLP,0,0,Deloitte Financial Advisory Services LLP,Mr.,Scott,,Pemberton,Scott Pemberton,,,,,,,Mr. Scotte Pemberton,Deloitte Financial Advisory Services LLP,2200 Ross Avenue,Suite 1600,"Dallas, TX  75201",,,,,,,,,,,,,,,,,,,
,Active,Desert Healthcare District,0,0,,,,,,,,,,,,,Samanatha Prior,Desert Healthcare District,Board of Directors,1140 N Indian Canyon Drive,"Palm Springs, CA 92262",,,,,,,,,,,,,,,,,,,
,Active,DGS California Department of General Serv,0,0,,,,,,,,,,,,,Department of General Services,Real Estate Services Division,Asset Management Branch,"707 3rd Street, 6th Floor","West Sacramento, CA 95606",,,,,,,,,,,,,,,,,,,
,Active,Dividend Capital,0,10850,,,,,,,,,,,,,Kirk Scott,Chief Financial Officer,Dividend Capital Total Realty Trust Inc.,"518 Seventeenth Street, 17th Floor","Denver, CO 80202",,,,,,,,,,,,,,,,,,,
,Active,Dividend Capital:13-5418M2B Corporate Center Dr. CA,4050,4050,,,,,,,,,,,,,Kirk Scott,Chief Financial Officer,Dividend Capital Total Realty Trust Inc.,"518 Seventeenth Street, 17th Floor","Denver, CO 80202",,,,,,,,,,,,,,,,,,,
,Active,Dividend Capital:13-5421M2 SW 80th Street Plantation FL,3400,3400,,,,,,,,,,,,,Kirk Scott,Chief Financial Officer,Dividend Capital Total Realty Trust Inc.,"518 Seventeenth Street, 17th Floor","Denver, CO 80202",,,,,,,,,,,,,,,,,,,
,Active,Dividend Capital:13-5427M2 Marine Drive Rock Hill SC,3400,3400,,,,,,,,,,,,,Kirk Scott,Chief Financial Officer,Dividend Capital Total Realty Trust Inc.,"518 Seventeenth Street, 17th Floor","Denver, CO 80202",,,,,,,,,,,,,,,,,,,
,Active,"DJM Asset Management, LLC",0,0,"DJM Asset Management, LLC",Mr.,Matthew,L.,Rufrano,Matthew L. Rufrano,631-752-1100,631-752-1231,,,,,"Mr. Matthew L. Rufrano, MAI",Managing Director,"DJM Asset Management, LLC","445 Broad Hollow Rd., Suite 417","Melville, NY 11747",,,,,,,,,Non,,,,,,,,,,
,Active,DLA Piper US LLP,0,0,Piper Rudnick,Mr.,Thomas,F.,Geselbracht,Thomas Geselbracht,312-368-4000,312-630-7348,,,,thomas.geselbracht@piperrudnick.com,Mr. Thomas F. Geselbracht,DLA Piper US LLP,"203 N. LaSalle Street, Suite 1900","Chicago, IL  60601-1293",,Previously known as,Piper Dudnick,,,,,,,Non,,,,,,,,,,
